index;title;googleDriveId;releaseYear;size;remotePath
953;High Pressure Front;1ppV0wHZDlRfkJjelKOljMOhsT3t18f8n;2014;4181680;comics/oots0953.html
954;Contractual Riders on the Storm;1Jdr3BSIvYC4aaRXjj08mzeyVJTDi9SZE;2014;4137858;comics/oots0954.html
955;Strike Two;18o-wow-TCensclfYwKZ0EE1Hwlf50bx7;2014;3746288;comics/oots0955.html
956;Moving On;1aYij-0gLPH7cgnrtOR1qdsi-rGTS4jDn;2014;3666101;comics/oots0956.html
957;Takes One to Know One;158bHgSB45WcYNClGLrHFUkJtTrv-zBsl;2014;3832508;comics/oots0957.html
958;This Sucks;1XnbutSY543dFlRYGyA5mP3G9Qu9xPxVe;2014;3940429;comics/oots0958.html
959;It Was Not;1_c9VeYxs4nbmcZ-CAE0oRlGeMx9CrFS3;2014;4277955;comics/oots0959.html
960;Collision Testing;1iJ9DBCzahwei8AvIjYpo9LXzNefzZwQx;2014;3662775;comics/oots0960.html
961;Hearing is Believing;1yJHpooXz2RP49UUA-p6EIOVUyLQtflS4;2014;3991210;comics/oots0961.html
962;Just Think How Many Times He's Seen Himself Naked;1DQh2uIqcUjs-vYG3UPxfupA4fPurmXVU;2014;4297588;comics/oots0962.html
963;Internal Struggles;1PZ8CCRkHt6tFB9t8KuZesfS-W0fMXVhe;2014;9525405;comics/oots0963.html
964;Needs More Gears Though;1sbV6yYWsiDHWPZEomXKojbwgIhrQB6gV;2014;3149413;comics/oots0964.html
965;The Bargain Hunter;11vM1CSBBzmqfcBWKV4EfMz2MMgNyq56i;2014;4101173;comics/oots0965.html
966;About Town;1XJ3LKhh-W6dY_MsacxL0ni30f6bKQsK9;2014;4904078;comics/oots0966.html
967;Craft Wondrous Bauble;1cDW1KDoZavQemLB90kNofBxUb2dAuuuE;2014;3758977;comics/oots0967.html
968;Next Week They're Getting Drab;1Iy0DaxsVqppbWR8P0s_Y7Oal1FTQNZSZ;2014;4243365;comics/oots0968.html
969;It's Only His SECOND Favorite Cuisine;1PsvASNui0qvnxF2MeE00OOFvJjnoX6ES;2014;4083605;comics/oots0969.html
970;Wandering Eyes;19VeWcU6LHNynZ4v1RRCnRc_zfMe_WIYf;2014;3768577;comics/oots0970.html
971;Blast from the Past;1s0zLjWXvUSG_ab1dP4iBXGjl1WiO8JLM;2014;2881609;comics/oots0971.html
972;She Might Even Be a Bit Ahead;14NlzuzSIU-WnIg65dlKFqgRKcB4iWUou;2015;3522344;comics/oots0972.html
973;Try, Try Again;1AyaXKg71wMUTdSJN4KFDIqoYvZvPJEH5;2015;3266242;comics/oots0973.html
974;Except, You Know, That;18g3u59ml-g-DkJMUk2uSkwUV53PZ2i3A;2015;3687280;comics/oots0974.html
975;Up in the Air;1vz-pmc2RvX0_PfWEypToNibBzOu8ZQWT;2015;3605695;comics/oots0975.html
976;Hard Sell;1DRFW1UZVdSa7wIO1Uz9fAJHr3tkeZrTu;2015;3883363;comics/oots0976.html
977;Zap;1wZ4BXYzij6SSJTgiY70npzSOGwRTPmim;2015;3582259;comics/oots0977.html
978;Rage Against the Lightning of the Dead;1b2zHws9ojpPEsR7l4cQLiB4v59-mNpPf;2015;4016455;comics/oots0978.html
979;Fault Lines;1Jvn-0DKyBREtanqrmrZ2t6bVp3JJ80WM;2015;7925409;comics/oots0979.html
980;Breaking Up;1DzfCLQBK5kHhK0bKg77HD3JpZ4MnV83i;2015;9431704;comics/oots0980.html
981;Followers Follow;1ytIzYuRNZwqUEOzD1OUce1zEy0o2Ne4J;2015;10307159;comics/oots0981.html
982;Respirate in Peace;1BRu0ZGN_z5wfspadUNf-5Xg67MC1qo4V;2015;4225709;comics/oots0982.html
983;A Healer's Reason;1wrCn8jfcHK5rnHrfDYaJiTIZXNhSIo0F;2015;4280568;comics/oots0983.html
984;Hence the Fence;1zF2dwclEThX70-ZCz6Fm83c0QsnPbrZd;2015;4367137;comics/oots0984.html
985;Down the Winding Path;1tGsBTaPNz1-7vAricW6ZFc8dQ4RYOmlf;2015;7601550;comics/oots0985.html
986;Inn Doubt;1cNIPC9hyTKQFFdpT0QZzDWImxDQ8W8Qx;2015;4406087;comics/oots0986.html
987;The Soul of Discretion;1AdVEigKgThpFIXGmLvwXwaZOasTylVuQ;2015;8597853;comics/oots0987.html
988;Much Less Swordfighting;1bhe3X3hDkeVWkiQaIw3WE-LFnHFoK4OD;2015;3866519;comics/oots0988.html
989;Stares and Stripes Forever;1S85jY3nED5Ibn2vmHp4f4v7cuu9nuDoU;2015;4074035;comics/oots0989.html
990;Critiquing Suspicion;1DKndVC1Q3wQMdBZWbcVN53-zdsVe8mWS;2015;4045727;comics/oots0990.html
991;A Sergeant and a Sapper;1dty_scOAm6K0OrpQSuDWWaXXzpj26c-p;2015;16220132;comics/oots0991.html
992;Peak Condition;13gPAIuWzVJOL7ixFmtOTE7DOaYgUDiig;2015;3225684;comics/oots0992.html
993;Moots and Ladders;17RZWfdQsFXlDY7euUxO0hxvJehIgUhOL;2015;4547611;comics/oots0993.html
994;Invitation Only;177-winLyIBOGkbwq7npHiidCXBFS0Wqw;2015;8213229;comics/oots0994.html
995;Welcome to the Church;14jRE3cj4kRuoXv9xqkMmef3my0yc0p9L;2015;3572954;comics/oots0995.html
996;Silencing Descent;1JZ_cqN2gIn22cKv-2m56_ldA9wAjap4I;2015;6065730;comics/oots0996.html
997;Plan B;1lotHOHjjOnLL7F5CGNwCNVU9E9lVG3HK;2015;4401320;comics/oots0997.html
998;Three Sides to Every Story;1Mgdnhlp9jdlpll5dv3V2ePeVSF609xbc;2015;12726067;comics/oots0998.html
999;The Vote in Gods' Aye;174XrvzCfb3-ydK0JZXwuNf9p9XulJ8gB;2015;12332668;comics/oots0999.html
1000;Hel Polls for Thee;14PEwKb9Lm6OR-bDCyHQvcnHmU-p2nbVw;2015;14472804;comics/oots1000.html
1001;Will Save the Day;1X7gC0ebQnAXo-lwAQmYFadMh1rN7-2Oi;2015;3585595;comics/oots1001.html
1002;Mutually Assured Observation;1zAUyLmLuo7nQzQCz0Gun3j36YL4-IEF9;2015;4014414;comics/oots1002.html
1003;An Attack on Two Levels;1-q0b6-RnX_4Zf6B_WzlwQLe0osjp2D_H;2015;3874486;comics/oots1003.html
1004;Climbing Tensions;1sRaMddXdDeudcV-bt0VjCp4KYRV9I09P;2015;3302363;comics/oots1004.html
1005;Completely Mist the Point;1TENmhPdk_lgrzM_lLTZl6qH-c5zdlryd;2015;4382493;comics/oots1005.html
1006;Uninterrupted Torment;1-aicDPXeTNYJMm1cd1di9H3vFw3wQyj_;2015;4335077;comics/oots1006.html
1007;Your Worst;10WNx1lT5oRkndNRYjQdU1z4Zn8HkpvG1;2015;7984923;comics/oots1007.html
1008;Not to Scale;1OWGRHXok9mq9juSo_kXJpS2lMb_oofXV;2015;3434220;comics/oots1008.html
1009;Giving Up Hope;1m_QlMDnjRRJu5OlypOvN_f3UKToctONf;2015;7455256;comics/oots1009.html
1010;Green Means Go;16QaDNcLwaSbAzufSVlGKDgcR7yZxArtM;2015;3624935;comics/oots1010.html
1011;Red Means Stop;1Jk84ca3xIUicaembKD2VPLUdcHkvH2R7;2015;3629921;comics/oots1011.html
1012;Yellow Means Caution;1xXcunQxfPEj0xtoUivyGDs0tIjOqeB5_;2015;8128844;comics/oots1012.html
1013;Little Empathy;1Q_ZLFTLKn8CyD0EnOI9AH5hxaGh1dIJz;2015;5033891;comics/oots1013.html
1014;Aw, Rats!;1Xd-A0anTaSFPwaROZfmr87xrwWTVVnOM;2015;3668020;comics/oots1014.html
1015;Climb Every Mountain;1xC_hwwRH-wGD1uK7erWJWHWmTOxiyyZ1;2015;3547805;comics/oots1015.html
1016;King of Indecision;1SOkAa5RzIrhc_xOhcknT6_TrwsRSveqc;2015;4471486;comics/oots1016.html
1017;Personnel Changes;1M6Nz0AEkWHTRaRE6s4jb43C3kEAlJ2TE;2016;3485508;comics/oots1017.html
1018;Or Perhaps Punch;1SWKVwyRISuvLq_RDUKXuh8rqTxSnkOxZ;2016;4512965;comics/oots1018.html
1019;Withdrawn;12utaVsg1gFQD4jFwJF6qj8NVhGWMO0_S;2016;3558363;comics/oots1019.html
1020;Scroll Left;1YgYEv4I8uNQZrdvi1RPh1nwJEY28jeDq;2016;3324240;comics/oots1020.html
1021;It's a Long List;11DAqPXCuwgOuSmTWAYckEUucthbR_66a;2016;4360364;comics/oots1021.html
1022;Terms and Conditions Apply;1bmcXT5ralidbWxeBsFnChXxdaB4sRFnC;2016;4501235;comics/oots1022.html
1023;Last Call;1VsamPGhXx_eoB6ZgcHLooqohM5axQl4P;2016;4270762;comics/oots1023.html
1024;The Unbanished Truth;1gJG39M9a30QFN5LNlFyjwxp2BNDTRpEC;2016;4272657;comics/oots1024.html
1025;Mark of Distinction;1bQXo6vuFw0aW1wfXKEjAs8KkmgRY06X8;2016;3885024;comics/oots1025.html
1026;Goliath Falls;1EmOayzKrY_duj0kNlCZPEH35MCwBrHhi;2016;7309597;comics/oots1026.html
1027;Because Reasons;1XW_rnIarIG9R4MxQ11DGsCb2qj7bWGCE;2016;4374752;comics/oots1027.html
1028;Don't Even Ask About Electrum;13PffoIZ9w2L1zaQdhNdy46iGv9L4TXcq;2016;4696364;comics/oots1028.html
1029;Budget Flight;1wIEp39W4pmG0rfnL14jXdr3VHlodIQY3;2016;3860920;comics/oots1029.html
1030;Naming Names;1nl0ox_XKcB0q2d3j8SiOQf5Vr2wc6HXL;2016;4181558;comics/oots1030.html
1031;Cold War;1T65Ji92mLjnBhnuI5KYACxR2zxI25q1j;2016;3273332;comics/oots1031.html
1032;Other Times, Not So Much;1NXvA3184jqrAOqYgG0n-CLT1eU20vUgh;2016;4508513;comics/oots1032.html
1033;Sound Reasoning;1NcyNYmbNYunT4Lzwmnr6GMprGQ4KWA_n;2016;3552923;comics/oots1033.html
1034;Always a Good Rule of Thumb;1ufNpqGGqssSIM0Dev-d2_DN4Ob0GDnx5;2016;4523922;comics/oots1034.html
1035;Ringing Victory;1ZaYB0gYc5Zet-MXP3Vr0Jj98H9mdaz1P;2016;6970978;comics/oots1035.html
1036;Sound, But in This Case Inaccurate;10b8E4eyP3qhAmlmo5LFEWR04IYF2inxH;2016;2844863;comics/oots1036.html
1037;Beast Practices;1C3vaM6JjY5Glg04vrzYoSgCwKOGEtUXE;2016;4255209;comics/oots1037.html
1038;Goblin to Goblin;1RcF0Fnb08RumhYSXeVuDPASYzRZPjXSm;2016;4367023;comics/oots1038.html
1039;Multiple Choice;1ZY6KMvGBd_Yhs3pAAnUYAakBoWWd16GR;2016;7415201;comics/oots1039.html
1040;It Probably Would've Taken 30 Pages;1lzq-g72j0LJ9o79pkX43UIKEI3RVwPNr;2016;4145976;comics/oots1040.html
1041;Value of an Independent Variable;1F8Bztq1CeeM7sZDEoA0SitXArAsfkTd_;2016;3949353;comics/oots1041.html
1042;Wait Watchers;1v6c5EBrld57gNneyWZxDuz9xGIk9Ai9J;2016;3985383;comics/oots1042.html
1043;He Assumed It Was a Cholesterol Thing;1DDbwddTDMQ5xReHkLjIVPbciB6r_drw6;2016;3666487;comics/oots1043.html
1044;Mountain Passes;19Jqkt6E7bbV04n3jkEzJnj-ptaEdL5OA;2016;4061265;comics/oots1044.html
1045;Studying Up;13bol1E0_2hxfqjhroSbWAV0YIXaMrwuI;2016;3049612;comics/oots1045.html
1046;Literally Heartless;1GxR8R5Trw1ch2KIIbWqdxTuWsg4_55Nl;2016;4028737;comics/oots1046.html
1047;Perhaps a Few Mini-Revolutions;1Wm2iSPX8qzClFBTQIPGc9YkJ3_9Gakv3;2016;4024802;comics/oots1047.html
1048;Parental Bindings;1KegtrI1I9jNialoH9VgSt7pZV75jJ6Ys;2016;3460764;comics/oots1048.html
1049;An Uplifting Discussion;1m8nRPGwklNn4ifPm6YP8CXxp3wkkTa6N;2016;3150512;comics/oots1049.html
1050;Hard Pass;1CCE8VFLtCdHWe-29eiaY40JnXXXeT4rU;2016;7086714;comics/oots1050.html
1051;Path of Most Resistance;1AkdCxVBnpe8Z4qexvRACmneC9WGUyRlE;2016;5978009;comics/oots1051.html
1052;Fired Giants;19AV0XLYsUvgxrA0qui7p3go7pHIuUVpR;2016;3811108;comics/oots1052.html
1053;Over the Edge;1VHFKfLLU0uHHWRX50pyKiOMd7n1dnd92;2016;3836288;comics/oots1053.html
1054;A Kill By Any Other Name;1LvLrmg4MdPuLOPNJwbfFIdJh-BtW08Cq;2016;3532656;comics/oots1054.html
1055;All Hands on Trend;1PDkQurZnw-8QepZGBkJFrKBo-p8Yc2XU;2016;4031889;comics/oots1055.html
1056;Top Five, Certainly;1qk0f09TJKZX8UU9KrkoZgcn3XGlCyAFZ;2016;7037296;comics/oots1056.html
1057;Suggestive Content;1YzleB8CaTk9_4C0SAv5fWVYsbMzFM4jI;2016;4125941;comics/oots1057.html
1058;Ready, Set, Ready;1kt0Qcp1UG1CgzEZz82dMLeZmyHEs000i;2016;3721494;comics/oots1058.html
1059;The Fight is Not Over;1R61rAvQ80coi_oGahHnoZjoDPYKQIzyu;2016;4108550;comics/oots1059.html
1060;Now Boarding;1-uoXywj8DcZz9QFZ5NL7m7-cM73eCF0z;2016;7128335;comics/oots1060.html
1061;Hangers On;192IVu7vVSRRCgArAQPaAdTQf4Mj5oFbc;2016;3958040;comics/oots1061.html
1062;Spanner in the Works;1_mveR2t1cayIooenchm7YfvPb3QSGjGb;2016;4198387;comics/oots1062.html
1063;No Turn Signal;1wwbaPf5FDgGjhUMtu2JYdqTL2PIRKzs0;2016;3617273;comics/oots1063.html
1064;Chained of Command;1Rp8Ps3_qSHDuQUosN5_xqQZNiWfJQSzx;2017;4192379;comics/oots1064.html
1065;Lesson Never Learned;10U-Q3T4cEe9l7LrqVWe9BBv6Kneo3Te8;2017;3695144;comics/oots1065.html
1066;Oh Grow Up;1uSeFugbPd9S239vt_Er2vKr3BIybkRyt;2017;4358326;comics/oots1066.html
1067;Bump in the Road;1SxVwQkAWQbjP5rtwAswt4K_Rgj8kq7Jb;2017;7237582;comics/oots1067.html
1068;Ship Abandon;1KYqVDzgyOGzo1Un1xiHRWt1SpBZzsXZ2;2017;3875422;comics/oots1068.html
1069;Conditional Diagnosis;1Er-Yf_R7Zt-dWBIgOHTe1gSHq4kHL5q6;2017;3750799;comics/oots1069.html
1070;Half Probably Are;18ndEhR1YQXhWPXIViqO66a3pZQa2rYmx;2017;3185495;comics/oots1070.html
1071;Never Failed Him Before;1InyhieE2gvhJn20Z79XfuHir7PTRFyT9;2017;3618294;comics/oots1071.html
1072;Flying Low;1HtjwA9J6O61f_B5xhi4twxpIv9E4tyM6;2017;3258380;comics/oots1072.html
1073;Catching Up;1wd9ZRGgyfcaeq1-MyArHSWpu7_Jrx75M;2017;3413325;comics/oots1073.html
1074;Turning Back;1r0jOE8IH3tiw01CCMuFQ1DBw_7b2FMyR;2017;6090725;comics/oots1074.html
1075;Shuffle the Deck;1Ds1jSfBUeOUIAlgQsgW4TgpfBhAZ_nNt;2017;6735094;comics/oots1075.html
1076;Just Drop It;1LKyluXFVlkSEbrgXNQfKWrhA3fzruRpw;2017;8612363;comics/oots1076.html
1077;All Clear;13ZxT475jw6NUtNoar-NxjyBbhDw1XDxN;2017;4115878;comics/oots1077.html
1078;But If You Try Sometimes;1XeX1KGr84VaOVeYq8wANEm2Qw77bNV4Q;2017;6367811;comics/oots1078.html
1079;Threat Level;1CzRrC7hm62LZCkvlm4722W_vGrTKl96W;2017;4139703;comics/oots1079.html
1080;Clever Blasting God Stoppers;1HqbiQWkanKGUm2Cvp25yiX-fFpaIXDVP;2017;4738822;comics/oots1080.html
1081;Ill Intent;1_905pqRu6LMAfoU6sKsIWcdhJYfPOXVV;2017;3821507;comics/oots1081.html
1082;And Your Souls for Free;1qQeu7xtlDkvLvvF7Kz4GGvKExnLwpN8q;2017;4124267;comics/oots1082.html
1083;You Bet;1bfz7Zx2O-XcL4ewf8ekH2lSLLWgzo1hc;2017;4248388;comics/oots1083.html
1084;Consumers Report;1skluv2SftSYkt6c05GzhZhSJ5XG8STfx;2017;3931793;comics/oots1084.html
1085;Omission Possible;1Pd42ekJJhAUrQW9trCx13aI21Sha3h_2;2017;3940328;comics/oots1085.html
1086;Look Inside;10fscHO9eyMjN2Vx7A2P0Z0qEAmkDCULD;2017;6076154;comics/oots1086.html
1087;Masters Mastering Mastery;12RzzScdbM4pH96H4juj2XHF1n8OWh9e0;2017;4268987;comics/oots1087.html
1088;Hall Past;1Y927sp2ZNPMbaSKvFMpUGOttTga-atjH;2017;4562783;comics/oots1088.html
1089;Scents and Cents Ability;1Sf4RFPt1Rjs8PutBuf4UDJPQW6xnsG4i;2017;8326204;comics/oots1089.html
1090;Not Touching!;1Y1GBou15NxK7BPXomN2BSmknvOrhbJyL;2017;2865187;comics/oots1090.html
1091;Ready to Go;1IFTVNc6Ox3U0XZnDjgIxT3A8hH1jlJr-;2017;4405045;comics/oots1091.html
1092;Entrance Seekers;1MnjMThW6I1Exilaj7BGyLtLRY2MHToYC;2017;3646360;comics/oots1092.html
1093;Night's Templars;1RsUVGYeCnZOC1xd0-DWmkYisyKpFjSB0;2017;3794430;comics/oots1093.html
1094;Face Time;1TZUcjwAB936JuNLTtGGs3QS7ZAdn-d4q;2017;4684168;comics/oots1094.html
1095;Name Dropper;1ylwNjGOsV0qI5Nh2PHfrGVnmiWYZnnFY;2017;4272424;comics/oots1095.html
